cpf_em_texto_14,cartao_mascarado,data,hora,valor,estabelecimento,ramo,tipo_transacao,adquirente,status
032.719.654-80,446080******4008,2026-03-13,20:03:40,16.48,Eletrônicos Y,Tecnologia,Presencial,Getnet,Aprovada
587.936.241-82,438602******2616,2026-03-01,16:41:21,17.96,Pão de Açúcar,Supermercado,Presencial,Getnet,Aprovada
539.240.671-80,427330******7698,2026-01-05,14:20:20,129.41,PlayStation,Games,Presencial,Stone,Aprovada
768.591.302-02,449740******6121,2026-01-10,06:47:12,52.88,Pão de Açúcar,Supermercado,Online,PagSeguro,Aprovada
917.840.326-03,409707******9176,2026-04-18,02:21:52,57.98,PlayStation,Games,Presencial,Getnet,Aprovada
741.690.238-03,470966******3656,2026-04-01,14:16:17,8.0,Steam,Games,Presencial,PagSeguro,Aprovada
421.956.708-94,448490******5914,2026-04-27,23:50:29,12.78,Drogasil,Farmácia,Online,Rede,Negada
419.257.368-73,475320******5675,2026-05-29,05:16:10,28.64,Shell,Combustível,Presencial,Stone,Aprovada
746.285.310-80,421744******5546,2026-04-19,09:22:27,128.41,Mercado Livre,E-commerce,Presencial,Getnet,Aprovada
294.053.718-60,438006******6852,2026-01-18,21:09:24,61.54,Uber,Mobilidade,Presencial,Cielo,Aprovada
506.824.379-56,404164******3541,2026-06-15,04:29:49,20.38,Steam,Games,Presencial,Rede,Aprovada
041.263.897-50,461541******8543,2026-04-24,22:37:37,25.33,Booking,Viagens,Online,Rede,Negada
754.619.830-57,425247******0055,2026-06-16,14:26:12,42.85,Apple,Tecnologia,Presencial,Rede,Aprovada
902.675.841-30,437285******6314,2026-01-19,07:55:29,57.99,Renner,Varejo,Presencial,Cielo,Aprovada
961.278.530-95,417782******9050,2026-06-29,16:52:16,52.14,PlayStation,Games,Presencial,Stone,Aprovada
345.602.871-71,429907******9833,2026-02-12,16:50:04,44.67,Drogasil,Farmácia,Presencial,Rede,Aprovada
489.365.170-66,433288******6518,2026-05-11,00:31:26,55.52,Magalu,Varejo,Online,Stone,Aprovada
783.901.254-04,448487******8544,2026-05-21,16:58:57,40.8,LATAM,Viagens,Online,Cielo,Aprovada
583.096.147-48,417228******8876,2026-04-20,12:28:12,53.15,Carrefour,Supermercado,Online,PagSeguro,Aprovada
840.592.731-04,490835******4585,2026-02-04,10:36:12,16.95,LATAM,Viagens,Online,PagSeguro,Aprovada
139.625.840-05,409866******0037,2026-02-21,10:30:02,19.61,Carrefour,Supermercado,Presencial,Cielo,Aprovada
827.046.391-40,444349******1483,2026-03-10,18:05:15,24.4,Decathlon,Esportes,Online,Getnet,Aprovada
497.853.126-82,430652******7256,2026-03-27,15:34:22,127.51,PlayStation,Games,Presencial,Stone,Aprovada
243.186.075-26,429088******5502,2026-03-24,11:10:15,108.87,Apple,Tecnologia,Online,Rede,Aprovada
459.806.127-85,426141******4274,2026-01-05,15:40:50,34.71,Magalu,Varejo,Presencial,Getnet,Aprovada
368.025.174-26,412830******0214,2026-01-28,07:52:49,77.96,Pão de Açúcar,Supermercado,Online,Stone,Negada
658.320.147-07,418902******9237,2026-05-03,06:35:44,29.98,Pão de Açúcar,Supermercado,Presencial,Rede,Aprovada
934.825.607-65,404381******2932,2026-03-03,23:00:13,38.44,Mercado Livre,E-commerce,Presencial,Rede,Aprovada
042.897.153-97,460138******8097,2026-02-19,11:35:43,78.11,Drogasil,Farmácia,Presencial,Stone,Aprovada
912.083.457-88,432080******0198,2026-04-01,07:43:58,54.48,Eletrônicos Y,Tecnologia,Online,Stone,Aprovada
172.640.539-70,486369******3442,2026-02-05,00:10:43,72.64,Shell,Combustível,Presencial,Getnet,Aprovada
619.487.250-02,414000******4726,2026-05-01,23:23:04,18.32,Renner,Varejo,Online,Rede,Aprovada
089.342.715-23,415754******8269,2026-06-30,21:58:13,71.93,Renner,Varejo,Presencial,Cielo,Aprovada
490.287.613-22,427058******3097,2026-03-08,23:38:09,65.78,iFood,Alimentação,Presencial,Rede,Aprovada
920.375.684-10,458071******5763,2026-06-01,07:55:55,33.77,Raia,Farmácia,Presencial,PagSeguro,Aprovada
186.932.047-69,496219******9667,2026-04-13,01:16:04,47.87,iFood,Alimentação,Online,Stone,Aprovada
871.594.306-20,494388******5807,2026-03-15,01:23:24,37.89,Booking,Viagens,Presencial,Cielo,Aprovada
615.309.872-02,401358******3679,2026-01-08,06:49:14,28.25,Spotify,Assinaturas,Online,Stone,Aprovada
459.207.186-76,440903******6219,2026-06-16,19:31:09,57.83,Shell,Combustível,Presencial,Getnet,Aprovada
058.793.246-56,495143******3575,2026-06-25,19:22:51,44.76,Booking,Viagens,Presencial,Stone,Aprovada
214.756.903-80,449892******8178,2026-05-18,03:54:08,47.41,Renner,Varejo,Presencial,Cielo,Aprovada
079.231.584-79,411964******6217,2026-06-10,07:41:15,16.16,Booking,Viagens,Presencial,Getnet,Aprovada
416.538.209-42,413762******3513,2026-05-26,09:39:37,91.76,Steam,Games,Presencial,Rede,Aprovada
460.372.915-43,448927******9756,2026-03-03,15:19:11,51.17,Drogasil,Farmácia,Online,Cielo,Aprovada
584.203.917-60,446895******3799,2026-04-26,06:54:46,38.58,Spotify,Assinaturas,Presencial,Getnet,Aprovada
623.148.509-98,427836******5070,2026-04-13,15:11:37,47.07,Mercado Livre,E-commerce,Presencial,Getnet,Aprovada
829.534.167-73,435517******0814,2026-05-05,10:54:05,71.48,iFood,Alimentação,Presencial,Getnet,Aprovada
501.326.879-68,498763******1256,2026-03-27,13:49:44,28.05,Raia,Farmácia,Presencial,Getnet,Aprovada
562.890.417-11,406602******3403,2026-04-19,13:28:06,16.86,Steam,Games,Presencial,Rede,Aprovada
824.067.935-83,434706******8766,2026-05-10,16:53:26,9.9,Carrefour,Supermercado,Online,Stone,Aprovada
186.274.930-22,435527******1057,2026-04-16,10:29:15,45.94,Uber,Mobilidade,Online,PagSeguro,Aprovada
652.748.031-80,454854******8226,2026-05-15,13:02:15,81.53,Loja Online X,E-commerce,Presencial,Stone,Aprovada
291.046.837-22,474413******1041,2026-04-22,02:36:26,18.86,Loja Online X,E-commerce,Presencial,Rede,Aprovada
059.726.431-70,487980******4906,2026-03-23,20:02:45,12.89,Loja Online X,E-commerce,Presencial,Getnet,Aprovada
562.093.148-05,427294******5165,2026-02-05,12:49:47,38.12,Pão de Açúcar,Supermercado,Presencial,Cielo,Aprovada
562.308.974-74,480577******1749,2026-06-23,14:06:45,16.42,Spotify,Assinaturas,Presencial,Getnet,Aprovada
895.703.241-04,475374******3490,2026-05-28,01:08:38,24.06,LATAM,Viagens,Presencial,Stone,Aprovada
897.356.421-82,434725******4134,2026-04-27,10:54:04,34.3,Renner,Varejo,Online,Cielo,Aprovada
059.268.374-56,408199******4521,2026-02-16,13:10:07,83.64,Netshoes,Varejo,Presencial,PagSeguro,Aprovada
613.075.928-21,498609******2744,2026-04-06,13:12:29,103.88,Steam,Games,Presencial,Rede,Aprovada
934.867.502-83,405995******0824,2026-01-19,12:32:37,51.84,LATAM,Viagens,Presencial,Getnet,Aprovada
489.365.170-66,433288******6518,2026-03-16,14:35:43,29.12,Uber,Mobilidade,Online,Rede,Aprovada
273.685.109-95,448237******8777,2026-03-28,06:11:22,42.03,Raia,Farmácia,Online,PagSeguro,Aprovada
125.890.736-40,471426******7884,2026-05-15,15:37:36,56.76,LATAM,Viagens,Presencial,Rede,Aprovada
160.738.459-01,495880******4187,2026-05-11,05:40:16,32.54,Amazon BR,E-commerce,Presencial,Rede,Aprovada
438.572.061-44,441516******6870,2026-06-27,07:10:10,41.29,Apple,Tecnologia,Online,Cielo,Aprovada
160.738.459-01,495880******4187,2026-05-08,20:12:01,14.81,Uber,Mobilidade,Online,Stone,Aprovada
583.096.147-48,417228******8876,2026-03-04,17:58:47,19.64,Eletrônicos Y,Tecnologia,Online,Rede,Aprovada
692.845.037-10,441910******9467,2026-05-16,10:52:34,44.84,Carrefour,Supermercado,Online,Cielo,Aprovada
510.983.742-23,462864******9743,2026-01-03,07:18:37,29.39,Shell,Combustível,Presencial,Getnet,Aprovada
620.751.349-52,456099******2093,2026-04-06,13:00:33,24.24,Shell,Combustível,Online,Getnet,Aprovada
806.215.493-98,424966******7193,2026-02-25,18:02:37,22.64,Carrefour,Supermercado,Online,Rede,Aprovada
974.062.531-25,419618******8638,2026-02-21,15:27:13,56.6,Uber,Mobilidade,Presencial,Rede,Aprovada
819.207.645-85,463370******7005,2026-06-07,06:52:34,41.21,Raia,Farmácia,Presencial,PagSeguro,Negada
081.493.726-87,480717******6430,2026-05-14,08:46:14,43.65,Raia,Farmácia,Online,Rede,Aprovada
314.708.269-50,495738******0830,2026-01-16,13:00:28,12.43,LATAM,Viagens,Presencial,Getnet,Aprovada
893.410.267-50,442160******0748,2026-06-12,11:51:01,56.65,Steam,Games,Presencial,Rede,Aprovada
541.820.639-70,409538******8354,2026-06-19,21:29:13,54.04,Eletrônicos Y,Tecnologia,Presencial,Stone,Aprovada
647.839.215-55,424870******4238,2026-02-12,07:01:37,75.49,Amazon BR,E-commerce,Online,Rede,Aprovada
384.257.610-26,425897******4829,2026-04-05,23:35:48,102.08,Decathlon,Esportes,Presencial,Getnet,Aprovada
580.742.391-79,466842******0438,2026-02-03,11:21:17,40.9,Shell,Combustível,Presencial,Getnet,Negada
218.467.950-01,495808******3559,2026-03-23,02:48:44,55.93,Netshoes,Varejo,Presencial,PagSeguro,Aprovada
190.457.826-85,423289******8305,2026-05-02,02:46:05,42.55,Booking,Viagens,Presencial,PagSeguro,Aprovada
843.095.271-32,471324******9279,2026-06-04,07:46:22,57.86,Loja Online X,E-commerce,Online,Rede,Aprovada
786.213.945-37,480920******9431,2026-04-25,13:07:16,60.57,Loja Online X,E-commerce,Presencial,Rede,Aprovada
128.379.045-97,426707******2190,2026-05-01,08:57:25,20.13,Pão de Açúcar,Supermercado,Presencial,Stone,Aprovada
721.653.098-59,404684******9657,2026-05-29,13:47:57,9.21,Raia,Farmácia,Presencial,Getnet,Aprovada
203.697.815-03,490722******2802,2026-04-27,13:46:59,90.26,iFood,Alimentação,Presencial,Rede,Aprovada
987.541.023-32,429400******1797,2026-05-12,02:39:12,39.88,Renner,Varejo,Presencial,Stone,Aprovada
691.083.745-20,451332******9199,2026-05-17,13:27:00,20.65,Booking,Viagens,Online,Getnet,Aprovada
253.160.874-53,451497******0219,2026-03-15,17:59:30,8.0,iFood,Alimentação,Presencial,Rede,Aprovada
807.346.215-07,461621******3654,2026-01-17,01:58:38,68.63,Raia,Farmácia,Presencial,PagSeguro,Aprovada
879.021.536-21,433508******7875,2026-03-29,15:24:33,24.79,Renner,Varejo,Online,Getnet,Aprovada
079.231.584-79,411964******6217,2026-02-17,07:34:38,77.55,Decathlon,Esportes,Online,PagSeguro,Aprovada
192.768.304-13,442355******8321,2026-04-06,13:27:58,22.15,Magalu,Varejo,Presencial,Stone,Aprovada
014.596.723-99,489085******9779,2026-04-03,17:19:12,114.77,Steam,Games,Online,Rede,Aprovada
874.695.032-00,478531******2067,2026-05-03,20:44:39,46.14,Netshoes,Varejo,Online,Getnet,Aprovada
386.501.742-80,476180******0209,2026-05-12,11:26:20,41.16,Drogasil,Farmácia,Online,Getnet,Aprovada
861.954.237-00,476227******8977,2026-05-05,08:05:52,88.63,Magalu,Varejo,Presencial,PagSeguro,Aprovada
531.872.069-21,458939******4623,2026-03-04,01:47:42,23.53,Steam,Games,Presencial,Getnet,Aprovada
317.820.594-23,418622******8986,2026-06-25,02:51:11,28.63,Eletrônicos Y,Tecnologia,Online,PagSeguro,Aprovada
039.628.574-00,451726******7920,2026-04-23,22:33:46,34.01,Raia,Farmácia,Online,Getnet,Aprovada
285.340.961-98,456806******8994,2026-06-06,04:02:45,75.04,Shell,Combustível,Presencial,Getnet,Negada
471.089.532-50,452458******3259,2026-06-06,21:58:52,39.74,PlayStation,Games,Presencial,Getnet,Aprovada
752.846.903-38,480900******5513,2026-01-03,20:20:13,43.91,Netshoes,Varejo,Online,Stone,Aprovada
490.287.613-22,427058******3097,2026-05-12,04:48:34,16.26,Raia,Farmácia,Online,PagSeguro,Aprovada
627.485.903-92,464481******7903,2026-03-06,22:47:59,27.38,Netshoes,Varejo,Online,Getnet,Aprovada
902.368.514-89,432674******5871,2026-02-13,13:16:00,41.22,Google,Tecnologia,Presencial,PagSeguro,Aprovada
971.034.625-34,423395******4043,2026-06-01,15:03:19,46.72,Google,Tecnologia,Presencial,PagSeguro,Negada
280.419.563-51,454672******1373,2026-03-15,05:43:24,78.84,Raia,Farmácia,Presencial,Stone,Aprovada
674.892.310-78,476245******3787,2026-03-21,02:51:02,34.79,Spotify,Assinaturas,Presencial,Rede,Aprovada
861.042.579-76,496019******4757,2026-06-24,08:50:57,47.02,Raia,Farmácia,Presencial,Stone,Aprovada
290.347.561-06,458980******0969,2026-02-20,03:31:48,19.29,Magalu,Varejo,Presencial,Getnet,Aprovada
496.327.501-52,432153******5651,2026-02-05,18:29:16,29.71,Loja Online X,E-commerce,Presencial,Stone,Aprovada
586.479.312-46,499977******8966,2026-03-02,19:02:17,65.46,Steam,Games,Presencial,PagSeguro,Aprovada
813.576.490-10,487928******1020,2026-01-10,00:47:52,15.4,Drogasil,Farmácia,Presencial,Rede,Aprovada
178.206.543-17,493389******1254,2026-04-18,23:53:19,40.06,Carrefour,Supermercado,Presencial,Getnet,Aprovada
715.436.928-00,449041******6827,2026-04-15,08:27:50,57.66,Pão de Açúcar,Supermercado,Presencial,Rede,Aprovada
074.523.168-35,456112******4158,2026-04-02,13:44:38,84.05,Netshoes,Varejo,Online,Getnet,Aprovada
103.286.947-03,400865******8173,2026-06-04,07:31:58,44.76,Carrefour,Supermercado,Presencial,Getnet,Aprovada
430.981.572-32,446159******5806,2026-04-03,12:20:36,19.39,PlayStation,Games,Presencial,PagSeguro,Negada
043.961.287-03,414716******6104,2026-03-31,11:18:27,15.78,iFood,Alimentação,Online,Cielo,Aprovada
615.790.328-77,492989******3998,2026-03-02,06:18:49,24.13,Steam,Games,Presencial,Getnet,Aprovada
612.709.543-34,406966******0050,2026-04-27,12:08:10,29.47,Shell,Combustível,Presencial,PagSeguro,Aprovada
710.842.695-11,405030******2475,2026-06-28,17:27:20,77.14,Netshoes,Varejo,Online,Cielo,Negada
150.287.394-04,458152******5366,2026-02-25,12:33:51,31.45,Loja Online X,E-commerce,Online,Rede,Aprovada
041.263.897-50,461541******8543,2026-03-31,22:42:32,72.35,Eletrônicos Y,Tecnologia,Presencial,Getnet,Aprovada
568.240.397-56,412163******7917,2026-04-19,04:13:55,45.87,Shell,Combustível,Presencial,Cielo,Aprovada
893.076.142-96,491973******1887,2026-03-11,01:41:28,39.38,Eletrônicos Y,Tecnologia,Online,Cielo,Aprovada
742.015.698-02,451265******5331,2026-03-20,22:49:01,19.15,Raia,Farmácia,Online,Cielo,Aprovada
726.340.981-03,404438******8657,2026-05-03,07:33:00,92.14,Decathlon,Esportes,Online,Cielo,Aprovada
794.128.035-32,421516******6927,2026-02-28,09:09:12,20.71,Decathlon,Esportes,Online,Stone,Aprovada
427.850.396-29,467926******5132,2026-01-08,18:49:38,16.85,Decathlon,Esportes,Online,Getnet,Aprovada
192.604.387-13,471087******2010,2026-02-27,22:34:27,22.93,Netshoes,Varejo,Online,Rede,Aprovada
452.861.730-71,435863******3545,2026-01-06,22:36:37,107.29,Magalu,Varejo,Presencial,Rede,Aprovada
042.536.178-08,485702******8851,2026-04-23,20:52:19,91.1,Booking,Viagens,Presencial,Cielo,Negada
863.457.129-73,462228******6524,2026-06-17,22:51:17,20.46,Mercado Livre,E-commerce,Presencial,PagSeguro,Aprovada
384.017.659-00,474686******0230,2026-05-27,05:17:15,36.62,Pão de Açúcar,Supermercado,Online,Cielo,Aprovada
610.358.492-24,418267******4041,2026-06-21,10:35:43,47.67,PlayStation,Games,Online,PagSeguro,Aprovada
605.143.289-24,493532******0924,2026-05-20,02:00:32,20.61,Booking,Viagens,Online,Stone,Aprovada
938.621.074-69,433646******1800,2026-04-04,18:06:27,97.07,Carrefour,Supermercado,Online,Rede,Aprovada
971.534.062-80,405669******5695,2026-05-28,16:30:57,15.35,Renner,Varejo,Online,Getnet,Aprovada
350.127.689-30,414369******6170,2026-01-07,12:59:31,23.38,Uber,Mobilidade,Online,Rede,Aprovada
518.049.726-49,428218******4462,2026-06-18,13:16:27,23.76,Raia,Farmácia,Online,Stone,Aprovada
578.240.961-49,440741******7673,2026-03-07,02:34:25,19.5,Amazon BR,E-commerce,Online,Getnet,Aprovada
723.498.501-88,430254******0658,2026-01-05,11:57:41,23.79,Shell,Combustível,Presencial,PagSeguro,Aprovada
324.598.761-73,440905******3396,2026-04-01,14:55:32,16.27,Mercado Livre,E-commerce,Presencial,Getnet,Aprovada
531.872.069-21,458939******4623,2026-04-27,22:33:13,47.77,Google,Tecnologia,Presencial,PagSeguro,Aprovada
562.093.148-05,427294******5165,2026-04-07,06:57:55,48.88,Steam,Games,Online,Getnet,Aprovada
243.186.075-26,429088******5502,2026-04-09,02:25:30,18.93,Decathlon,Esportes,Presencial,Stone,Aprovada
021.654.398-33,434921******2607,2026-01-01,23:23:32,25.4,Google,Tecnologia,Presencial,Stone,Aprovada
328.901.645-51,416800******0158,2026-04-21,15:15:13,40.92,Loja Online X,E-commerce,Presencial,PagSeguro,Negada
745.619.803-93,490644******3292,2026-03-13,06:01:05,39.79,Raia,Farmácia,Online,Cielo,Aprovada
275.916.083-12,441314******7017,2026-04-11,13:36:24,17.06,Magalu,Varejo,Presencial,Rede,Aprovada
382.649.715-55,444450******8885,2026-01-07,23:43:21,38.01,Raia,Farmácia,Presencial,PagSeguro,Aprovada
459.207.186-76,440903******6219,2026-04-03,17:37:57,14.54,Drogasil,Farmácia,Online,Cielo,Aprovada
406.517.298-58,464348******8306,2026-02-18,11:51:15,45.21,Apple,Tecnologia,Presencial,Getnet,Aprovada
783.609.214-31,455988******0416,2026-03-08,17:44:37,14.01,Raia,Farmácia,Presencial,Cielo,Aprovada
517.908.246-30,489585******7485,2026-04-23,03:47:20,71.31,Amazon BR,E-commerce,Presencial,Rede,Aprovada
952.463.810-05,479236******3248,2026-01-26,11:31:04,60.57,Eletrônicos Y,Tecnologia,Presencial,Rede,Aprovada
027.153.864-35,475839******4991,2026-02-20,08:05:38,45.42,PlayStation,Games,Presencial,Stone,Aprovada
632.947.580-65,430030******1828,2026-02-09,09:47:21,23.98,Drogasil,Farmácia,Presencial,Getnet,Aprovada
918.425.067-49,497283******9994,2026-03-26,20:58:28,132.31,Apple,Tecnologia,Online,PagSeguro,Aprovada
260.185.497-94,434095******8960,2026-06-28,16:34:37,69.12,Netshoes,Varejo,Online,Stone,Aprovada
081.493.726-87,480717******6430,2026-04-02,22:31:30,11.76,Booking,Viagens,Presencial,Getnet,Aprovada
912.750.386-03,458370******3762,2026-06-25,16:55:28,21.01,Spotify,Assinaturas,Presencial,Rede,Aprovada
340.957.812-97,400762******9255,2026-03-18,05:19:27,33.74,Booking,Viagens,Online,PagSeguro,Aprovada
890.423.761-04,472057******9346,2026-04-14,17:55:41,22.49,Spotify,Assinaturas,Online,Getnet,Aprovada
794.128.035-32,421516******6927,2026-03-07,23:51:04,31.12,iFood,Alimentação,Presencial,PagSeguro,Aprovada
219.704.586-58,429858******6140,2026-01-21,21:19:53,27.12,Eletrônicos Y,Tecnologia,Presencial,Getnet,Aprovada
761.294.358-19,471243******3067,2026-03-20,09:28:22,72.2,LATAM,Viagens,Presencial,Cielo,Aprovada
278.914.365-09,460372******9341,2026-04-11,21:55:42,44.55,Drogasil,Farmácia,Presencial,Stone,Aprovada
863.742.091-50,424616******0954,2026-03-14,21:41:27,40.17,Apple,Tecnologia,Online,Cielo,Aprovada
965.471.302-07,483195******8635,2026-04-07,16:01:19,46.03,Mercado Livre,E-commerce,Presencial,Rede,Aprovada
260.739.451-16,472887******5065,2026-01-09,18:34:46,30.55,Loja Online X,E-commerce,Presencial,Cielo,Aprovada
783.609.214-31,455988******0416,2026-05-12,07:46:48,21.12,Apple,Tecnologia,Presencial,Stone,Aprovada
862.945.037-10,426570******4837,2026-02-19,08:49:24,126.14,PlayStation,Games,Online,Stone,Aprovada
215.089.763-68,430333******6213,2026-03-26,08:34:44,44.64,Netshoes,Varejo,Presencial,Rede,Aprovada
508.146.729-49,470122******9434,2026-06-13,01:40:58,42.56,Amazon BR,E-commerce,Online,Stone,Aprovada
517.908.246-30,489585******7485,2026-03-10,10:29:02,30.03,Eletrônicos Y,Tecnologia,Online,Getnet,Aprovada
382.649.715-55,444450******8885,2026-01-26,06:00:52,13.45,Magalu,Varejo,Presencial,Stone,Aprovada
697.305.128-68,448708******7113,2026-04-15,00:32:22,13.03,Pão de Açúcar,Supermercado,Presencial,Stone,Aprovada
840.592.731-04,490835******4585,2026-03-30,13:32:28,39.43,Mercado Livre,E-commerce,Online,Rede,Aprovada
634.572.891-82,400399******9197,2026-03-30,06:27:36,91.99,Apple,Tecnologia,Presencial,Cielo,Aprovada
174.850.396-01,470558******3189,2026-04-01,13:40:41,68.68,Google,Tecnologia,Presencial,Rede,Aprovada
973.628.450-65,425858******1851,2026-02-21,10:28:48,20.94,Steam,Games,Presencial,Rede,Aprovada
924.165.708-11,465832******3525,2026-04-27,17:45:53,38.61,Steam,Games,Online,Rede,Aprovada
710.382.649-87,416685******1197,2026-06-08,10:58:11,67.71,Apple,Tecnologia,Presencial,Rede,Aprovada
584.203.917-60,446895******3799,2026-02-17,04:33:54,56.45,Google,Tecnologia,Online,Rede,Aprovada
859.732.410-41,418192******5981,2026-04-30,06:48:26,40.87,Mercado Livre,E-commerce,Online,Rede,Aprovada
534.196.820-42,411359******4146,2026-03-13,06:14:38,89.76,Carrefour,Supermercado,Presencial,Cielo,Aprovada
926.175.483-09,455267******7042,2026-03-30,12:51:51,30.76,Amazon BR,E-commerce,Online,Stone,Aprovada
095.826.347-74,485875******4268,2026-02-25,09:17:09,53.54,Eletrônicos Y,Tecnologia,Online,Stone,Aprovada
720.836.154-17,422997******4450,2026-04-10,01:23:40,28.66,Magalu,Varejo,Online,Stone,Aprovada
920.345.716-06,466856******5197,2026-02-17,04:59:53,22.43,Raia,Farmácia,Presencial,Rede,Aprovada
516.837.942-73,445086******0528,2026-05-21,01:37:19,27.28,Eletrônicos Y,Tecnologia,Presencial,Getnet,Aprovada
467.032.598-10,427721******3000,2026-02-23,02:47:00,127.45,Magalu,Varejo,Presencial,Rede,Aprovada
209.643.857-83,410282******5121,2026-01-04,18:57:02,40.72,Eletrônicos Y,Tecnologia,Presencial,Getnet,Aprovada
580.792.143-79,454093******5411,2026-01-02,07:44:30,26.51,Steam,Games,Presencial,Getnet,Negada
092.743.618-31,463067******6207,2026-03-21,00:09:32,34.51,Uber,Mobilidade,Presencial,Getnet,Aprovada
